Category,Price,Product ID,Product Nm,Subcategory
Office Supplies,21.74,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Envelopes
Office Supplies,9.26,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Envelopes
Office Supplies,2.36,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Envelopes
Office Supplies,7.82,OFF-EN-10002621,Staple envelope,Envelopes
Office Supplies,35.94,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Envelopes
Office Supplies,4.48,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Envelopes
Office Supplies,12.59,OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Envelopes
Office Supplies,67.18,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Envelopes
Office Supplies,20.94,OFF-EN-10003040,Quality Park Security Envelopes,Envelopes
Office Supplies,31.98,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Envelopes
Office Supplies,7.92,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Envelopes
Office Supplies,3.10,OFF-EN-10003072,Peel & Seel Envelopes,Envelopes
Office Supplies,9.34,OFF-EN-10003134,Staple envelope,Envelopes
Office Supplies,7.28,OFF-EN-10003160,Pastel Pink Envelopes,Envelopes
Office Supplies,6.62,OFF-EN-10003286,Staple envelope,Envelopes
Office Supplies,90.48,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Envelopes
Office Supplies,9.26,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Envelopes
Office Supplies,17.58,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Envelopes
Office Supplies,13.66,OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Envelopes
Office Supplies,2.95,OFF-EN-10003845,Colored Envelopes,Envelopes
Office Supplies,8.54,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Envelopes
Office Supplies,15.57,OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Envelopes
Office Supplies,2.90,OFF-EN-10004030,Convenience Packs of Business Envelopes,Envelopes
Office Supplies,4.78,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Envelopes
Office Supplies,162.93,OFF-EN-10004206,Multimedia Mailers,Envelopes
Office Supplies,19.19,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Envelopes
Office Supplies,6.11,OFF-EN-10004459,Security-Tint Envelopes,Envelopes
Office Supplies,12.54,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes
Office Supplies,24.78,OFF-EN-10004773,Staple envelope,Envelopes
Office Supplies,2.13,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Envelopes
Office Supplies,4.33,OFF-EN-10004955,Fashion Color Clasp Envelopes,Envelopes
Office Supplies,1.51,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Fasteners
Office Supplies,3.92,OFF-FA-10000089,Acco Glide Clips,Fasteners
Office Supplies,5.81,OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Fasteners
Office Supplies,3.77,OFF-FA-10000254,Sterling Rubber Bands by Alliance,Fasteners
Office Supplies,1.74,OFF-FA-10000304,Advantus Push Pins,Fasteners
Office Supplies,0.99,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Fasteners
Office Supplies,2.79,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Fasteners
Office Supplies,1.18,OFF-FA-10000611,Binder Clips by OIC,Fasteners
Office Supplies,2.86,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Fasteners
Office Supplies,2.86,OFF-FA-10000624,OIC Binder Clips,Fasteners
Office Supplies,2.34,OFF-FA-10000735,Staples,Fasteners
Office Supplies,0.91,OFF-FA-10000840,OIC Thumb-Tacks,Fasteners
Office Supplies,2.63,OFF-FA-10000936,Acco Hot Clips Clips to Go,Fasteners
Office Supplies,2.84,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Fasteners
Office Supplies,1.58,OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Fasteners
Office Supplies,3.14,OFF-FA-10001229,Staples,Fasteners
Office Supplies,2.30,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Fasteners
Office Supplies,1.74,OFF-FA-10001561,Stockwell Push Pins,Fasteners
Office Supplies,1.47,OFF-FA-10001754,Stockwell Gold Paper Clips,Fasteners
Office Supplies,1.98,OFF-FA-10001843,Staples,Fasteners
Office Supplies,6.22,OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Fasteners
Office Supplies,4.00,OFF-FA-10002280,Advantus Plastic Paper Clips,Fasteners
Office Supplies,1.45,OFF-FA-10002676,Colored Push Pins,Fasteners
Office Supplies,1.68,OFF-FA-10002701,Alliance Rubber Bands,Fasteners
Office Supplies,3.16,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Fasteners
Office Supplies,2.38,OFF-FA-10002780,Staples,Fasteners
Office Supplies,3.55,OFF-FA-10002815,Staples,Fasteners
Office Supplies,3.02,OFF-FA-10002975,Staples,Fasteners
Office Supplies,2.73,OFF-FA-10002983,Advantus SlideClip Paper Clips,Fasteners
Office Supplies,1.61,OFF-FA-10002988,Ideal Clamps,Fasteners
Office Supplies,1.50,OFF-FA-10003021,Staples,Fasteners
Office Supplies,1.45,OFF-FA-10003059,Assorted Color Push Pins,Fasteners
Office Supplies,6.31,OFF-FA-10003112,Staples,Fasteners
Office Supplies,1.98,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Fasteners
Office Supplies,1.01,OFF-FA-10003472,Bagged Rubber Bands,Fasteners
Office Supplies,2.10,OFF-FA-10003485,Staples,Fasteners
Office Supplies,4.86,OFF-FA-10003495,Staples,Fasteners
Office Supplies,1.58,OFF-FA-10004076,Translucent Push Pins by OIC,Fasteners
Office Supplies,3.61,OFF-FA-10004248,Advantus T-Pin Paper Clips,Fasteners
Office Supplies,3.77,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Fasteners
Office Supplies,1.49,OFF-FA-10004838,"Super Bands, 12/Pack",Fasteners
Office Supplies,9.18,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Fasteners
Office Supplies,2.99,OFF-FA-10004968,Rubber Band Ball,Fasteners
Office Supplies,3.00,OFF-LA-10000081,Avery 496,Labels
Office Supplies,5.04,OFF-LA-10000121,Avery 48,Labels
Office Supplies,2.46,OFF-LA-10000134,Avery 511,Labels
Office Supplies,5.85,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Labels
Office Supplies,2.95,OFF-LA-10000248,Avery 52,Labels
Office Supplies,2.09,OFF-LA-10000262,Avery 494,Labels
Office Supplies,5.04,OFF-LA-10000305,Avery 495,Labels
Office Supplies,3.98,OFF-LA-10000407,Avery White Multi-Purpose Labels,Labels
Office Supplies,10.35,OFF-LA-10000414,Avery 503,Labels
Office Supplies,2.95,OFF-LA-10000443,Avery 501,Labels
Office Supplies,2.52,OFF-LA-10000452,Avery 488,Labels
Office Supplies,4.13,OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Labels
Office Supplies,2.09,OFF-LA-10000634,Avery 509,Labels
Office Supplies,2.52,OFF-LA-10000973,Avery 502,Labels
Office Supplies,2.09,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Labels
Office Supplies,10.02,OFF-LA-10001074,Round Specialty Laser Printer Labels,Labels
Office Supplies,8.28,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Labels
Office Supplies,2.30,OFF-LA-10001175,Avery 514,Labels
Office Supplies,10.35,OFF-LA-10001297,Avery 473,Labels
Office Supplies,2.52,OFF-LA-10001317,Avery 520,Labels
Office Supplies,2.95,OFF-LA-10001404,Avery 517,Labels
Office Supplies,24.42,OFF-LA-10001474,Avery 477,Labels
Office Supplies,3.98,OFF-LA-10001569,Avery 499,Labels
Office Supplies,2.30,OFF-LA-10001613,Avery File Folder Labels,Labels
Office Supplies,2.52,OFF-LA-10001641,Avery 518,Labels
Office Supplies,3.98,OFF-LA-10001771,Avery 513,Labels
Office Supplies,7.31,OFF-LA-10001934,Avery 516,Labels
Office Supplies,3.00,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Labels
Office Supplies,4.91,OFF-LA-10002034,Avery 478,Labels
Office Supplies,8.28,OFF-LA-10002043,Avery 489,Labels
Office Supplies,2.46,OFF-LA-10002195,Avery 481,Labels
Office Supplies,2.46,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Labels
Office Supplies,11.84,OFF-LA-10002312,Avery 490,Labels
Office Supplies,2.09,OFF-LA-10002368,Avery 479,Labels
Office Supplies,2.46,OFF-LA-10002381,Avery 497,Labels
Office Supplies,2.30,OFF-LA-10002473,Avery 484,Labels
Office Supplies,5.85,OFF-LA-10002475,Avery 519,Labels
Office Supplies,12.53,OFF-LA-10002762,Avery 485,Labels
Office Supplies,3.00,OFF-LA-10002787,Avery 480,Labels
Office Supplies,5.04,OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Labels
Office Supplies,7.31,OFF-LA-10003077,Avery 500,Labels
Office Supplies,3.30,OFF-LA-10003121,Avery 506,Labels
Office Supplies,5.04,OFF-LA-10003148,Avery 51,Labels
Office Supplies,2.30,OFF-LA-10003190,Avery 474,Labels
Office Supplies,3.93,OFF-LA-10003223,Avery 508,Labels
Office Supplies,2.88,OFF-LA-10003388,Avery 5,Labels
Office Supplies,14.80,OFF-LA-10003498,Avery 475,Labels
Office Supplies,24.42,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Labels
Office Supplies,12.53,OFF-LA-10003537,Avery 515,Labels
Office Supplies,2.31,OFF-LA-10003663,Avery 498,Labels
Office Supplies,3.00,OFF-LA-10003714,Avery 510,Labels
Office Supplies,2.95,OFF-LA-10003720,Avery 487,Labels
Office Supplies,3.15,OFF-LA-10003766,Self-Adhesive Removable Labels,Labels
Office Supplies,11.84,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Labels
Office Supplies,78.65,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Labels
Office Supplies,2.30,OFF-LA-10004008,Avery 507,Labels
Office Supplies,4.91,OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Labels
Office Supplies,5.85,OFF-LA-10004093,Avery 486,Labels
Office Supplies,3.30,OFF-LA-10004178,Avery 491,Labels
Office Supplies,2.89,OFF-LA-10004272,Avery 482,Labels
Office Supplies,3.93,OFF-LA-10004345,Avery 493,Labels
Office Supplies,2.30,OFF-LA-10004409,Avery 492,Labels
Office Supplies,2.31,OFF-LA-10004425,Staple-on labels,Labels
Office Supplies,3.30,OFF-LA-10004484,Avery 476,Labels
Office Supplies,11.84,OFF-LA-10004544,Avery 505,Labels
Office Supplies,10.02,OFF-LA-10004545,Avery 50,Labels
Office Supplies,2.30,OFF-LA-10004559,Avery 49,Labels
Office Supplies,2.95,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Labels
Office Supplies,2.31,OFF-LA-10004689,Avery 512,Labels
Office Supplies,3.98,OFF-LA-10004853,Avery 483,Labels
Office Supplies,2.88,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Paper
Office Supplies,5.18,OFF-PA-10000019,Xerox 1931,Paper
Office Supplies,5.18,OFF-PA-10000029,Xerox 224,Paper
Office Supplies,6.48,OFF-PA-10000048,Xerox 20,Paper
Office Supplies,5.18,OFF-PA-10000061,Xerox 205,Paper
Office Supplies,43.97,OFF-PA-10000062,Green Bar Computer Printout Paper,Paper
Office Supplies,7.59,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Paper
Office Supplies,32.79,OFF-PA-10000100,Xerox 1945,Paper
Office Supplies,3.42,OFF-PA-10000130,Xerox 199,Paper
Office Supplies,1.74,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Paper
Office Supplies,4.22,OFF-PA-10000143,Astroparche Fine Business Paper,Paper
Office Supplies,15.98,OFF-PA-10000157,Xerox 191,Paper
Office Supplies,24.78,OFF-PA-10000167,Xerox 1925,Paper
Office Supplies,8.22,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Paper
Office Supplies,15.18,OFF-PA-10000176,Xerox 1887,Paper
Office Supplies,19.98,OFF-PA-10000210,Xerox Blank Computer Paper,Paper
Office Supplies,3.98,OFF-PA-10000213,Xerox 198,Paper
Office Supplies,5.18,OFF-PA-10000223,Xerox 2000,Paper
Office Supplies,5.18,OFF-PA-10000232,Xerox 1975,Paper
Office Supplies,24.78,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper
Office Supplies,8.05,OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Paper
Office Supplies,9.82,OFF-PA-10000249,Easy-staple paper,Paper
Office Supplies,5.18,OFF-PA-10000289,Xerox 213,Paper
Office Supplies,5.18,OFF-PA-10000295,Xerox 229,Paper
Office Supplies,15.98,OFF-PA-10000300,Xerox 1936,Paper
Office Supplies,5.18,OFF-PA-10000304,Xerox 1995,Paper
Office Supplies,4.22,OFF-PA-10000308,Xerox 1901,Paper
Office Supplies,18.27,OFF-PA-10000312,Xerox 1955,Paper
Office Supplies,3.42,OFF-PA-10000327,Xerox 1971,Paper
Office Supplies,3.98,OFF-PA-10000349,Easy-staple paper,Paper
Office Supplies,8.56,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Paper
Office Supplies,32.79,OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Paper
Office Supplies,6.67,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Paper
Office Supplies,83.88,OFF-PA-10000418,Xerox 189,Paper
Office Supplies,5.39,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Paper
Office Supplies,28.35,OFF-PA-10000474,Easy-staple paper,Paper
Office Supplies,3.98,OFF-PA-10000477,Xerox 1952,Paper
Office Supplies,30.35,OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Paper
Office Supplies,24.78,OFF-PA-10000483,Xerox 19,Paper
Office Supplies,21.57,OFF-PA-10000501,Petty Cash Envelope,Paper
Office Supplies,5.18,OFF-PA-10000520,Xerox 201,Paper
Office Supplies,4.22,OFF-PA-10000528,Xerox 1981,Paper
Office Supplies,5.23,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Paper
Office Supplies,4.14,OFF-PA-10000551,Array Memo Cubes,Paper
Office Supplies,5.18,OFF-PA-10000552,Xerox 200,Paper
Office Supplies,5.18,OFF-PA-10000556,Xerox 208,Paper
Office Supplies,55.98,OFF-PA-10000565,Easy-staple paper,Paper
Office Supplies,5.35,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Paper
Office Supplies,5.82,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",Paper
Office Supplies,18.27,OFF-PA-10000595,Xerox 1929,Paper
Office Supplies,4.62,OFF-PA-10000605,Xerox 1950,Paper
Office Supplies,5.58,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Paper
Office Supplies,5.82,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Paper
Office Supplies,32.79,OFF-PA-10000675,Xerox 1919,Paper
Office Supplies,4.62,OFF-PA-10000682,Xerox 1924,Paper
Office Supplies,3.81,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Paper
Office Supplies,7.29,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Paper
Office Supplies,18.27,OFF-PA-10000740,Xerox 1982,Paper
Office Supplies,5.34,OFF-PA-10000743,Xerox 1977,Paper
Office Supplies,5.18,OFF-PA-10000788,Xerox 210,Paper
Office Supplies,3.82,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Paper
Office Supplies,44.78,OFF-PA-10000806,Xerox 1934,Paper
Office Supplies,3.42,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Paper
Office Supplies,5.18,OFF-PA-10000809,Xerox 206,Paper
Office Supplies,3.18,OFF-PA-10000859,Unpadded Memo Slips,Paper
Office Supplies,38.76,OFF-PA-10000919,Xerox 1918,Paper
Office Supplies,5.23,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Paper
Office Supplies,83.88,OFF-PA-10000994,Xerox 1915,Paper
Office Supplies,23.31,OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Paper
Office Supplies,15.98,OFF-PA-10001019,Xerox 1884,Paper
Office Supplies,32.79,OFF-PA-10001033,Xerox 1893,Paper
Office Supplies,24.78,OFF-PA-10001125,Xerox 1988,Paper
Office Supplies,44.38,OFF-PA-10001144,Xerox 1913,Paper
Office Supplies,5.18,OFF-PA-10001166,Xerox 2,Paper
Office Supplies,4.78,OFF-PA-10001184,Xerox 1903,Paper
Office Supplies,4.22,OFF-PA-10001204,Xerox 1972,Paper
Office Supplies,4.22,OFF-PA-10001215,Xerox 1963,Paper
Office Supplies,5.98,OFF-PA-10001243,Xerox 1983,Paper
Office Supplies,6.48,OFF-PA-10001246,Xerox 215,Paper
Office Supplies,8.01,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper
Office Supplies,3.65,OFF-PA-10001274,Loose Memo Sheets,Paper
Office Supplies,47.90,OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Paper
Office Supplies,31.01,OFF-PA-10001289,White Computer Printout Paper by Universal,Paper
Office Supplies,5.18,OFF-PA-10001293,Xerox 1946,Paper
Office Supplies,15.18,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Paper
Office Supplies,3.36,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Paper
Office Supplies,38.32,OFF-PA-10001357,Xerox 1886,Paper
Office Supplies,12.28,OFF-PA-10001363,Xerox 1933,Paper
Office Supplies,4.98,OFF-PA-10001450,Rediform S.O.S. Phone Message Books,Paper
Office Supplies,12.03,OFF-PA-10001457,White GlueTop Scratch Pads,Paper
Office Supplies,5.34,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Paper
Office Supplies,7.31,OFF-PA-10001471,Strathmore Photo Frame Cards,Paper
Office Supplies,43.97,OFF-PA-10001497,Xerox 1914,Paper
Office Supplies,8.95,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper
Office Supplies,3.98,OFF-PA-10001526,Xerox 1949,Paper
Office Supplies,5.18,OFF-PA-10001534,Xerox 230,Paper
Office Supplies,4.83,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Paper
Office Supplies,5.18,OFF-PA-10001569,Xerox 232,Paper
Office Supplies,5.88,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Paper
Office Supplies,4.78,OFF-PA-10001593,Xerox 1947,Paper
Office Supplies,2.63,OFF-PA-10001609,Tops Wirebound Message Log Books,Paper
Office Supplies,3.63,OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Paper
Office Supplies,5.18,OFF-PA-10001639,Xerox 203,Paper
Office Supplies,3.98,OFF-PA-10001661,Xerox 1922,Paper
Office Supplies,4.78,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Paper
Office Supplies,8.11,OFF-PA-10001685,Easy-staple paper,Paper
Office Supplies,9.99,OFF-PA-10001712,Xerox 1948,Paper
Office Supplies,31.01,OFF-PA-10001725,Xerox 1892,Paper
Office Supplies,28.35,OFF-PA-10001736,Xerox 1880,Paper
Office Supplies,5.63,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Paper
Office Supplies,3.98,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper
Office Supplies,9.99,OFF-PA-10001763,Xerox 1896,Paper
Office Supplies,7.42,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Paper
Office Supplies,38.43,OFF-PA-10001790,Xerox 1910,Paper
Office Supplies,5.18,OFF-PA-10001800,Xerox 220,Paper
Office Supplies,5.98,OFF-PA-10001801,Xerox 193,Paper
Office Supplies,5.34,OFF-PA-10001804,Xerox 195,Paper
Office Supplies,48.04,OFF-PA-10001815,Xerox 1885,Paper
Office Supplies,5.18,OFF-PA-10001826,Xerox 207,Paper
Office Supplies,5.18,OFF-PA-10001837,Xerox 1976,Paper
Office Supplies,4.70,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Paper
Office Supplies,4.62,OFF-PA-10001846,Xerox 1899,Paper
Office Supplies,5.18,OFF-PA-10001870,Xerox 202,Paper
Office Supplies,39.13,OFF-PA-10001878,Xerox 1891,Paper
Office Supplies,6.11,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper
Office Supplies,5.18,OFF-PA-10001934,Xerox 1993,Paper
Office Supplies,5.18,OFF-PA-10001937,Xerox 21,Paper
Office Supplies,4.78,OFF-PA-10001947,Xerox 1974,Paper
Office Supplies,6.67,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper
Office Supplies,18.27,OFF-PA-10001952,Xerox 1902,Paper
Office Supplies,18.27,OFF-PA-10001954,Xerox 1964,Paper
Office Supplies,9.82,OFF-PA-10001970,Xerox 1881,Paper
Office Supplies,5.18,OFF-PA-10001972,Xerox 214,Paper
Office Supplies,44.38,OFF-PA-10001977,Xerox 194,Paper
Office Supplies,17.98,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Paper
Office Supplies,6.48,OFF-PA-10002001,Xerox 1984,Paper
Office Supplies,5.18,OFF-PA-10002005,Xerox 225,Paper
Office Supplies,5.18,OFF-PA-10002036,Xerox 1930,Paper
Office Supplies,6.48,OFF-PA-10002105,Xerox 223,Paper
Office Supplies,3.81,OFF-PA-10002109,Wirebound Voice Message Log Book,Paper
Office Supplies,43.97,OFF-PA-10002120,Xerox 1889,Paper
Office Supplies,6.22,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Paper
Office Supplies,4.62,OFF-PA-10002160,Xerox 1978,Paper
Office Supplies,4.06,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Paper
Office Supplies,18.27,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Paper
Office Supplies,3.98,OFF-PA-10002230,Xerox 1897,Paper
Office Supplies,4.78,OFF-PA-10002245,Xerox 1895,Paper
Office Supplies,5.16,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Paper
Office Supplies,4.70,OFF-PA-10002250,Things To Do Today Pad,Paper
Office Supplies,21.10,OFF-PA-10002254,Xerox 1883,Paper
Office Supplies,8.95,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Paper
Office Supplies,6.48,OFF-PA-10002262,Xerox 192,Paper
Office Supplies,31.01,OFF-PA-10002319,Xerox 1944,Paper
Office Supplies,5.18,OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Paper
Office Supplies,5.18,OFF-PA-10002365,Xerox 1967,Paper
Office Supplies,4.54,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Paper
Office Supplies,18.06,OFF-PA-10002421,Embossed Ink Jet Note Cards,Paper
Office Supplies,4.62,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Paper
Office Supplies,4.22,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper
Office Supplies,48.94,OFF-PA-10002499,Xerox 1890,Paper
Office Supplies,6.48,OFF-PA-10002552,Xerox 1958,Paper
Office Supplies,38.32,OFF-PA-10002558,Xerox 1938,Paper
Office Supplies,24.78,OFF-PA-10002581,Xerox 1951,Paper
Office Supplies,3.98,OFF-PA-10002586,Xerox 1970,Paper
Office Supplies,4.22,OFF-PA-10002606,Xerox 1928,Paper
Office Supplies,3.53,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Paper
Office Supplies,2.70,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Paper
Office Supplies,7.25,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper
Office Supplies,5.18,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Paper
Office Supplies,4.78,OFF-PA-10002709,Xerox 1956,Paper
Office Supplies,6.88,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper
Office Supplies,4.28,OFF-PA-10002741,Xerox 1980,Paper
Office Supplies,5.35,OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper
Office Supplies,5.98,OFF-PA-10002751,Xerox 1920,Paper
Office Supplies,11.34,OFF-PA-10002764,Easy-staple paper,Paper
Office Supplies,5.18,OFF-PA-10002787,Xerox 227,Paper
Office Supplies,6.24,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Paper
Office Supplies,9.68,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Paper
Office Supplies,39.15,OFF-PA-10002923,Xerox 1942,Paper
Office Supplies,5.34,OFF-PA-10002947,Xerox 1923,Paper
Office Supplies,4.98,OFF-PA-10002960,Xerox 1926,Paper
Office Supplies,18.27,OFF-PA-10002968,Xerox 1973,Paper
Office Supplies,5.34,OFF-PA-10002986,Xerox 1898,Paper
Office Supplies,5.34,OFF-PA-10003001,Xerox 1986,Paper
Office Supplies,2.51,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Paper
Office Supplies,4.78,OFF-PA-10003022,Xerox 1992,Paper
Office Supplies,5.82,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Paper
Office Supplies,24.78,OFF-PA-10003039,Xerox 1960,Paper
Office Supplies,3.20,OFF-PA-10003063,EcoTones Memo Sheets,Paper
